Error url,Exception cause
https://iebqqirg.com/click?trvid=10052&click_id=%7Bclick_id%7D&camp_id=%7Bcampaign_id%7D&image_id=IMG4122721&section_name=%7Bsite%7D&title_id=TTL1635870&site_id=%7Bsite_id%7D&camp_name=TAB1003&form_id=TYP401&brand_source=FSI-TAB&source_id=TAB&brand_id=FSI,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://searchtopics.net/index.php?rgid=122724,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://track.nationalpenny.com/cdd9b824-1c50-45f7-b992-7c61714a7d5e?site=%7Bsite%7D&site_id=%7Bsite_id%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&campaign_item_id=%7Bcampaign_item_id%7D&thumbnail=%7Bthumbnail%7D&click_id=%7Bclick_id%7D,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
http://click.gospect.com/3ca5b0a1-8193-4a14-8343-0cbee5acc20b,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://www2.ultimatedoghealth.com/cid/7013w000001vAK7AAM,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://nqkds.voluumtrk.com/1eb7502e-be58-44ca-ac6a-9c36278fef4a,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://insight.adsrvr.org/track/clk?imp=4175f743-886a-4054-b0ee-398763ef9d28&ag=0ysi8zm&sfe=12f6db1d&sig=fNC8ryqel1aewpdYA2GPF9GXJypbAtVl-oE4Qnm28Vw.&crid=mxbl3tz0&cf=2259168&fq=0&t=1&td_s=www.wunderground.com&rcats=pmr&mcat=dv-51001818&mste=&mfld=4&mssi=None&mfsi=jh3rofesnp&sv=taboola&uhow=54&agsa=&wp=${AUCTION_PRICE}&rgco=United%20States&rgre=Texas&rgme=635&rgci=Cedar%20Park&rgz=78613&dt=PC&osf=Windows&os=Windows10&br=Chrome&svpid=1194714&rlangs=en&mlang=&did=9850229&rcxt=Other&tmpc=25.55&vrtd=&osi=&osv=&daid=&dnr=0&vpb=&c=OAFQAVgFeG-AAQGIAQM.&dur=CiYKDWNoYXJnZS1hbGwtMjAiFQjs__________8BEghpYXhkMDA0dAojCgdsYTJkMHYxEL45IhUIxI_WhAESDWRyMzBzaGFyZXRoaXMKMAoMY2hhcmdlLWFsbC0xIiAI____________ARITdHRkX2RhdGFfZXhjbHVzaW9ucwo-CiFjaGFyZ2UtbWF4RG91YmxlVmVyaWZ5QnJhbmRTYWZldHkiGQjb__________8BEgxkb3VibGV2ZXJpZnkQvjk.&durs=g68wwu&crrelr=&npt=4&svscid=495404923&mdl=Chrome%20-%20Windows&adpt=tb_ltaboola&ipl=495404923&pcm=1&ict=WiFi&said=282419540495576630&auct=1&us_privacy=1---&r=https://ad.doubleclick.net/ddm/trackclk/N1395.284566THETRADEDESK/B22602652.305234196;dc_trk_aid=498171129;dc_trk_cid=152061727;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://click.gamingtrk.com/1ab7e989-b075-4d3b-af96-0296954e94bb,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://www.allure.com/story/misdiagnosed-skin-conditions?utm_source=taboola&utm_medium=display&utm_campaign=paid-spon-rinvoqAD-7907997&utm_brand=allure,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://lmzzi.rdtk.io/60c724948b2ee90001758d07?ref_id=%7Bclick_id%7D&sub1=%7Bsite%7D&sub2=%7Bthumbnail%7D&sub3=%7Btitle%7D&sub4=%7Btimestamp%7D&sub5=%7Bplatform%7D&sub6=%7Bcampaign_id%7D&sub7=%7Bcampaign_item_id%7D&sub8=%7Bsite_id%7D,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://reviews.comparisons.org/mortgage/?aff=1169&sub=RefinanceRVWS_Desk&aux=%7Bcampaign_item_id%7D&logos=0&xcode=%7Bclick_id%7D,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://www.grammarly.com,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://www.discountdrivers.com/auto-insurance/?flux_fts=pxiltxoxqactiqopqlexlpaoxzxtpoatllooz99f2f&a=m&ia=car20-1&h=1020&kw=ta-ins-1020,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://searchtopics.net/index.php?rgid=127823,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
http://maternityweek.com/lifestyle/insider-secrets/club-rules-hells-angels/,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://track.roinattrack.com/e9f4ff2c-275d-48bb-9771-a12fd99aab23,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://skincosmetiks.com/,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://articles.comparisons.org/why-did-no-one-tell-drivers-with-no-tickets-in-3-years-about-this-rule-v5.php?aff=1169&sub=Auto_Insurance_Desktop_Test&aux=%7Bcampaign_item_id%7D&logos=0&xcode=%7Bclick_id%7D&aff_unique3=%7Bcampaign_id%7D&aff_unique5=%7Bcampaign_item_id%7D,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://cdn.hoergeraete.hoeren-heute.de/sparen/?aud_h=2qASJILrO5jgeWhJalVaNz&aud_c=Tb2372&utm_content=%7Bcampaign_item_id%7D&utm_publisher_ID=%7Bsite%7D&mkt_tool_id=8fbe8d&utm_term=8fbe8d,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://www.fool.com/mms/mark/a-sa-5g-1k?utm_source=taboola&utm_medium=contentmarketing&utm_campaign=5gsa-1k&aid=9463&paid=9463&waid=9463&source=esatabwdg0211620&psource=esatabwdg0211620&wsource=esatabwdg0211620,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://nqkds.voluumtrk.com/1eb7502e-be58-44ca-ac6a-9c36278fef4a,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://nqkds.voluumtrk.com/1eb7502e-be58-44ca-ac6a-9c36278fef4a,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://myroundupinjury.com/signup/,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://track.bestbeautyclub.com/d8be517d-3bb3-4eaa-a10e-b2d2ad13bcb5?site=%7Bsite%7D&site_id=%7Bsite_id%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&campaign_item_id=%7Bcampaign_item_id%7D&thumbnail=%7Bthumbnail%7D&click_id=%7Bclick_id%7D&site_domain=%7Bsite_domain%7D,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://tick.ponira.com/801940dc-4612-4280-b160-33240fd8a62b?site=%7Bsite%7D&site_id=%7Bsite_id%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&campaign_item_id=%7Bcampaign_item_id%7D&thumbnail=%7Bthumbnail%7D&campaign_name=%7Bcampaign_name%7D&utm_campaign=%7Bcampaign_name%7D&utm_medium=%7Bsite_id%7D&click_id=%7Bclick_id%7D,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://trk.game-raiders.com/a099b5c1-e08f-4c95-908a-0294a5eae3af,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://article.smartasset.com/smartasset-28-million-v2/,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://trk.game-raiders.com/5eec8e75-d270-41b0-8436-177113e2f468,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
http://www.consumers.live/d/?aid=4&oid=6261&sub=TA&state=all&ad=4&snadid=%7Bcampaign_item_id%7D,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
http://go.bestmedicareplans.com/c1c17c76-bba0-4013-84cd-ebc04444ebae,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://lnknext.com/89c8d1e6-85cd-494e-b63a-a6469307d0de?site=%7Bsite%7D&cid=%7B1%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&campaign_item_id=%7Bcampaign_item_id%7D&thumbnail=%7Bthumbnail%7D&taboolaclickid=%7Bclick_id%7D,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://linkwords.io/?utm_source=taboola&cn=tb-lan-voip-tech-static-mb-gg-aj-ron&utm_campaign=%7Bcampaign_id%7D&imp=49019&pxid=None&om_bs=P5GkNbNdjlGr4vUTIQ0mTfbLMpx991ShdrkeFLSs0a7rGq8pW5-URJNWhMS_iQKYoCJX-f79wVmzMn3-6VQfKvo8ZCRTuQsWuiQRGS1a5UGdM0bkAoOLHy0IAUOM7OzqNRf4OK90xqLTjMQoMsBiHrQUN73tNaI_ymY&click_track_url=%2F%2Ftrc.taboola.com%2F1070267%2Flog%2F3%2Funip%3Fen%3DClick&compkey=,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://nqkds.voluumtrk.com/f0639cbf-1692-404f-ace3-8efe1a498f78,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://tick.ponira.com/801940dc-4612-4280-b160-33240fd8a62b?site=%7Bsite%7D&site_id=%7Bsite_id%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&campaign_item_id=%7Bcampaign_item_id%7D&thumbnail=%7Bthumbnail%7D&campaign_name=%7Bcampaign_name%7D&utm_campaign=%7Bcampaign_name%7D&utm_medium=%7Bsite_id%7D&click_id=%7Bclick_id%7D,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
http://moneywise.com/a/ch-c/the-top-countries-retire-on-150000_LGSB-DSK?t=20%20Places%20Where%20%24150K%20Is%20More%20Than%20Enough%20To%20Retire&utm_source=taboola&utm_medium=%7Bplatform%7D&utm_campaign=%7Bcampaign_id%7D&utm_term=%7Bsite%7D&utm_content=%7Bcampaign_item_id%7D&s_trn_d=%7Bcpc%7D&taboola_click_id=%7Bclick_id%7D&hero=202105171458220400363005335,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://reviews.comparisons.org/mortgage/?aff=1169&sub=RefinanceRVWS_Desk&aux=%7Bcampaign_item_id%7D&xcode=%7Bclick_id%7D&aff_unique3=%7Bcampaign_id%7D&aff_unique5=%7Bcampaign_item_id%7D&logos=0,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://article.smartasset.com/top-financial-advisors-us/,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://www.fetcharate.com/pa/?tg_ref=andy1,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://www.fetcharate.com/pa/?tg_ref=vams21,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://local.solarpowerprograms.com/survey/aVgOn13CNL8iOnQ6beczk0IxxPEfQSV4YExg57v7,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://articles.comparisons.org/why-did-no-one-tell-drivers-with-no-tickets-in-3-years-about-this-rule-v5.php?aff=1169&sub=Auto_Insurance_Mob%7D&logos=0&xcode=%7Bclick_id%7D&aff_unique3=%7Bcampaign_id%7D&aff_unique5=%7Bcampaign_item_id%7D,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://app.appsflyer.com/com.particlenews.newsbreak?af_r=https%3A%2F%2Fwww.newsbreakapp.com%2Fn%2F0a7UwQQb%3Fnb_new%3D1&af_dp=newsbreak%3A%2F%2Fopendoc%3Fdocid%3D0a7UwQQb&af_c_id=%7Bcampaign_id%7D&pid=taboola_int&c=%7Bcampaign_name%7D&af_adset_id=%7Bcampaign_item_id%7D&af_siteid=%7Bsite_id%7D&af_sub1=%7Bsite_domain%7D&af_adset=%7Btitle%7D&af_click_lookback=7d&clickid=%7Bclick_id%7D,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://ou-gz-commodity-tradinggg.gunuj.com/rd?hspart=yahoo&hsimp=yhs-is21a&evtolg=d_serp_imp&p=Best%20Way%20To%20Invest%20In%20Gold&gt0=14&ggb=2&gjl=t2l&type=gnz_tbl_00_00_--tc-1179668-spid-2-dmid-14-sid-%7Bsite_id%7D--&a=gnz_tbl_00_00_--tc-1179668-spid-2-dmid-14-sid-%7Bsite_id%7D--&g57=1179668&gu8=41785&g1d=26148&gks=HOMER&g8i=1&aid=gnz-accountants-sc&ghj=2&site=%7Bsite%7D&network=taboola&gr3=%7Bsite%7D&gkf=%7Bsite%7D&glb=%7Bcampaign_id%7D&g2z=%7Bclick_id%7D&ob_click_id=%7Bclick_id%7D&oiu=%7Bsite%7D&rty=%7Bsite_id%7D&zb6=%7Bcampaign_item_id%7D,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://www.energybillcruncher.com/pa/?tg_ref=pwlt2,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
"https://insight.adsrvr.org/track/clk?imp=bb6fbf3a-e041-48c5-8c44-73dd6d7c6e42&ag=8ojraqx&sfe=12f6db1e&sig=a6pbePRI1k_HP6s3MKBB4579oX_O9TH6Fq8zkyuDFy0.&crid=5snl2hl2&cf=2259168&fq=0&t=1&td_s=www.rd.com&rcats=usw,3c6,2gy&mcat=dv-51001818&mste=&mfld=4&mssi=None&mfsi=rxbshewtjs&sv=taboola&uhow=55&agsa=&wp=${AUCTION_PRICE}&rgco=United%20States&rgre=New%20York&rgme=538&rgci=Honeoye%20Falls&rgz=14472&dt=Mobile&osf=iOS&os=iOS144&br=Safari&svpid=1007489&rlangs=en&mlang=&did=9850259&rcxt=Other&tmpc=&vrtd=&osi=&osv=&daid=&dnr=0&vpb=&c=OAFQAVgFeG-AAQGIAQM.&dur=CiYKDWNoYXJnZS1hbGwtMjAiFQjs__________8BEghpYXhkMDA0dAojCgdsYTJkMHYxENpmIhUIxI_WhAESDWRyMzBzaGFyZXRoaXMKMAoMY2hhcmdlLWFsbC0xIiAI____________ARITdHRkX2RhdGFfZXhjbHVzaW9ucwo-CiFjaGFyZ2UtbWF4RG91YmxlVmVyaWZ5QnJhbmRTYWZldHkiGQjb__________8BEgxkb3VibGV2ZXJpZnkQ2mY.&durs=H-ItL0&crrelr=&npt=1&svscid=611316605&mk=Apple&mdl=iPhone&adpt=tb_ltaboola&ipl=611316605&pcm=1&ict=WiFi&said=321263088558896669&auct=1&us_privacy=1---&r=https://ad.doubleclick.net/ddm/trackclk/N1395.284566THETRADEDESK/B22602652.305234202;dc_trk_aid=497812334;dc_trk_cid=152228394;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=","Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://investingoutlook.co/former-goldman-banker-says-americans-are-completely-unprepared-for-financial-lockdown/?cid=MKT554814&eid=MKT558384,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://ou-gz-commodity-tradinggg.gunuj.com/rd?hspart=yahoo&hsimp=yhs-is21a&evtolg=d_serp_imp&p=Best%20Way%20To%20Invest%20In%20Gold&gt0=14&ggb=2&gjl=t2l&type=gnz_tbl_00_00_--tc-1225614-spid-2-dmid-14-sid-%7Bsite_id%7D--&a=gnz_tbl_00_00_--tc-1225614-spid-2-dmid-14-sid-%7Bsite_id%7D--&g57=1225614&gu8=41785&g1d=26148&gks=HOMER&g8i=1&aid=gnz-accountants-sc&ghj=2&site=%7Bsite%7D&network=taboola&gr3=%7Bsite%7D&gkf=%7Bsite%7D&glb=%7Bcampaign_id%7D&g2z=%7Bclick_id%7D&ob_click_id=%7Bclick_id%7D&oiu=%7Bsite%7D&rty=%7Bsite_id%7D&zb6=%7Bcampaign_item_id%7D,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://www2.ultimatedoghealth.com/cid/7013w000001vA7cAAE,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://track.adtopia.club/native_track.php?value=Z3lhbEMwZjdqVkl3MmJFY3g1Z2ErWnlFNlRhYjRsRGRHZGpnN0tzNUNJYz0=&cid=%7Bcampaign_id%7D&crvid=%7Bcampaign_item_id%7D&pubid=%7Bsite%7D&ts=%7Btimestamp%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&click_id=%7Bclick_id%7D,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://www.misterstory.com/en/18372/,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://www.moneywise.com/a/ch-c/brands-you-love-that-may-disappear-forever/,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://iebqqirg.com/click?trvid=10066&click_id=%7Bclick_id%7D&camp_id=%7Bcampaign_id%7D&image_id=IMG8419117&section_name=%7Bsite%7D&title_id=TTL5376586&site_id=%7Bsite_id%7D&camp_name=TAB1008&form_id=TYP401&brand_source=FSI-TAB&source_id=TAB&brand_id=FSI,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://www.vp21atrk.com/PBGRT/6JHXF/,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
http://www.mnbasd77.com/aff_c?offer_id=2024&aff_id=2239&url_id=6346&source=Bul&aff_sub=%7Bcampaign_id%7D&aff_sub2=%7Bsite%7D-%7Bsite_id%7D&aff_sub3=%7Bcampaign_item_id%7D_LF-AllUSA-Mob-9,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://galateaapp.com/?p=770,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
https://wearesavings.com/9NQf4sMv,"Message: chrome not reachable
  (Session info: chrome=92.0.4515.159)
"
